id,title,description,price,other_features,image_1,image_2,image_3,image_4,image_5,image_6,image_7,image_8,image_9,image_10,image_11
i_00022,Lapierre sensium 300 S femme carbone - LAPIERRE - 22370,"Lapierre sensium 300Taille S femme (je mesure 1m68)Cadre et fourche carbonesRoues carbones zipp 404 - roues boyaux (increuvables)Freins patinsDérailleur shimano tiagraPédales shimanoGuidoline en bon état. Tjrs utilisé avec des gants.Le velo n'a pas subit de chuteRévisions régulièresDernière en date juillet 2024Bon état de la chaine, freins, boyaux, cables de freins.Très bon vélo pour démarrer la pratique du velo de route ou triathlon. Très léger.",1400 €,"{'Année': '2020', 'État': 'Très bon état', 'Groupe': 'Shimano Tiagra', 'Taille du cadre': 'S', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir, Bleu', 'Type de freinage': 'Patins', 'Nombres de vitesses': '11 vitesses'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00022_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00022_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00022_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00022_3.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00022_4.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00022_5.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00022_6.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00022_7.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00022_8.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00022_9.jpg,
i_00023,Giant TCR advanced Pro 0 - AUTRE - 29290,"Vend Giant TCR advanced pro 0 Disc Team CCCEn super étatGroupe Shimano Ultégra 2x11vPédalier Capteur de puissance Giant Power Pro 52/36 et cassette 11/30Paire de roues DT Swiss R470Les pneus et la guidoline seront remplacés pour la venteVendu sans pédales, ni porte bidonsContactez moi au 06 71 64 95 45, plus simple que la messagerieLe vélo peut être expédier via ColiSport pour 80€ supplémentaire",1890 €,"{'Année': '2020', 'État': 'Très bon état', 'Groupe': 'Shimano Ultegra', 'Taille du cadre': 'M', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir', 'Type de freinage': 'Disques', 'Pratique': 'Route', 'Nombres de vitesses': '11 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Non'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00023_0.jpg,,,,,,,,,,
i_00024,CBT ITALIA COLOMBUS - CBT - 54180,"Bonjour,je vends un beau vélo vintage CBT ITALIA en acier Colombus SLX.Transmission campagnolo,belles roues campagnolo vento Aero. Prêt à rouler.",400 €,"{'État': 'Très bon état', 'Groupe': 'Campagnolo Silver Vintage', 'Taille du cadre': 'L', 'Diametre roues': '700 / 28""', 'Matière principale': 'Acier', 'Couleurs principales': 'Violet', 'Type de freinage': 'Patins'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00024_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00024_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00024_2.jpg,,,,,,,,
i_00025,Merida reacto 4000 2016  - MERIDA - 35000,Vends Merida reacto 4000 de 2016Équipé en Shimano 105 avec pédalier FSA EN 52-36Cintre aero en 142Vélo de rouleur ou de triathleteA été bien utilisé mais il lui reste encore des bornes a faireTaille L pour une personne entre 1.80 et 1.88,750 €,"{'Année': '2016', 'État': 'Usé', 'Groupe': 'Shimano 105', 'Taille du cadre': 'L', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir, Vert', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '11 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Non'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00025_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00025_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00025_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00025_3.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00025_4.jpg,,,,,,
i_00026,Scott Addict Gravel Tuned RC  - SCOTT - 92036,"Je vends un vélo de route Scott Addict Tuned Gravel de taille S / 52 cm.  Le vélo est un très bon état. Toutes les pièces d'usure sont donc comme neuves.  Le vélo est réglé à ma hauteur d'entrejambe de 173 cm/81 cm sur les photos et vélo pèse 7,65 kg sans pédales.Composants :GRX Di2 11 vitesses avec cassette 11-34Disques de frein Dura Ace 160/140mmGuidon Syncros Creston IC SL carbone 400mm/90mmRuban de guidon Zipp Course CXRoues Zipp 303 FirecrestPneus Continental Terra Speed 40 mmFacultatif:Selle Selle Italia SLR Boost Carbonio 130 mm",3250 €,"{'Année': '2022', 'État': 'Très bon état', 'Groupe': 'Shimano Dura Ace Di2', 'Taille du cadre': 'S', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir, Blanc', 'Type de freinage': 'Disques', 'Pratique': 'Route', 'Nombres de vitesses': '11 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00026_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00026_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00026_2.jpg,,,,,,,,
i_00027,Lapierre sensuim  - LAPIERRE - 71150,"Vend vélo course carbone Lapierre sensuim 12vitesses et triple plateaux a l'avant,très très peu servis",750 €,"{'Année': '2015', 'État': 'Très bon état', 'Groupe': 'Shimano 105', 'Taille du cadre': '55 cm', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir, Blanc', 'Type de freinage': 'Patins', 'Nombres de vitesses': '12 vitesses'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00027_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00027_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00027_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00027_3.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00027_4.jpg,,,,,,
i_00028,Specialized dolce elite - SPECIALIZED - 28300,"Specialized dolce élite ,taille 51 ou XS, cadre alu et fourche , auban carbone. Équipé en shimano 105 pédalier et dérailleur arr, puis sorra pour manette et dérailleur avt. Roues DT Swiss. Cables , gaines . Chaine neuve. Tube de selle carbone.En excellent état.",550 €,"{'État': 'Très bon état', 'Groupe': 'Shimano 105', 'Taille du cadre': 'XS', 'Diametre roues': '700 / 28""', 'Matière principale': 'Aluminium', 'Couleurs principales': 'Blanc', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '9 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Non'}",,,,,,,,,,,
i_00029,COLNAGO C64 DURA ACE DI2 - COLNAGO - 78340,"Vends Colnago C64, état proche du neuf. Taille 50s : correspond à 54 dans d'autres marquesExtrêmement peu servi (plusieurs vélo à l'achat... puis COVID et arrêt de la pratique). Etat absolument irréprochable (exception : petite trace sur une base arrière).Equipé d'un groupe Shimano Dura Ace Di2 11v, cadre patin. Roue à boyau Campagnolo Bora 35 ULTRA (moyeux carbones et roulement céramiques CULT).Tige de selle zéro déport (option à l'achat du cadre).Périphérique : Cintre Sworks Aerofly 1 et potence Fizik, selle Prologo.La chaine et la câblerie sont neuves.",4500 €,"{'Année': '2020', 'État': 'Comme neuf', 'Groupe': 'Shimano Dura Ace Di2', 'Taille du cadre': '54 cm', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir, Rouge', 'Type de freinage': 'Patins', 'Nombres de vitesses': '11 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00029_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00029_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00029_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00029_3.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00029_4.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00029_5.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00029_6.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00029_7.jpg,,,
i_00030,Vélo de route ROSE X-Lite Four - ROSE - 22130,"Bonjour,Nous vous proposons ce vélo de route d'occasion Rose Bikes en très bon état.Ce modèle extrêmement léger est très dynamique tout en restant confortable et polyvalent.- Taille 53 (idéal pour les personnes de 1m65 à 1m75)- Cadre carbone- Groupe Shimano Ultegra DI2Vélo d'occasion entièrement contrôlé et révisé par nos soins.N'hésitez pas à nous contacter au 02.96.84.28.34 pour plus d'infos !Les Cycles Frémin - PLANCOET",1800 €,"{'Année': '2019', 'État': 'Très bon état', 'Groupe': 'Shimano Ultegra Di2', 'Taille du cadre': '53 cm', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Vert, Gris', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '11 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00030_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00030_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00030_2.jpg,,,,,,,,
i_00031,Orbea Avant h60 2024 - ORBEA - 22530,"DESTOCKAGE Orbea Avant H60 2024Cadre aluminium/fourche carboneTransmission Shimano Claris 2x8vRoues OCTaille 53 (M)Cadre garantie à vie1399-30%=979,30€Visible et disponible au magasin Celti-bike à Guerledan",979 €,"{'Année': '2024', 'État': 'Neuf', 'Groupe': 'Shimano Claris', 'Taille du cadre': 'M', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Blanc, Bleu', 'Type de freinage': 'Disques', 'Pratique': 'Route', 'Nombres de vitesses': '8 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Non'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00031_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00031_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00031_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00031_3.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00031_4.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00031_5.jpg,,,,,
i_00032,TREK SPEED CONCEPT SLR9 taille S - AUTRE - 06600,"TREK SPEED CONCEPT SLR 9 taille SVélo dans un état irréprochableGroupe complet SHIMANO DURA-ACE DI2 12 vitessesPédalier 54/40,cassette 11-30Roues carbone BONTRAGER RSL 75 mnSelle carbone BONTRAGER HILO PROEnvoi possible et sécuriséPour plus d’informations n’hésitez pas à nous contacter au 04 93 74 08 03CordialementL’équipe TOP CYCLE",7999 €,"{'Année': '2024', 'État': 'Très bon état', 'Groupe': 'Shimano Dura Ace Di2', 'Taille du cadre': 'S', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir', 'Type de freinage': 'Disques', 'Pratique': 'Route', 'Nombres de vitesses': '12 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00032_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00032_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00032_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00032_3.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00032_4.jpg,,,,,,
i_00033,Lapierre Aircode 2017 - LAPIERRE - 5000,"Vélo qui n'a JAMAIS roulé, état CLINIQUEOccasion en orTaille LÉquipé en Dura-Ace freins à patins, Plateaux de 50-34 et 11-28 à l'arrière.Roues Speed 45, AluPossibilité d'avoir des roues full carbone.À venir chercher sur Namur.",2200 €,"{'Année': '2017', 'État': 'Neuf', 'Groupe': 'Shimano Ultegra Di2', 'Taille du cadre': 'L', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Rouge', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '11 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Non'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00033_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00033_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00033_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00033_3.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00033_4.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00033_5.jpg,,,,,
i_00034,Trek Domane SL 6 Carbon Vélo de Route Shimano Ultegra 2023 - TREK - 5831CM,"Trek Domane SL 6 Vélo de Route - 2023 - Carbone - Shimano Ultegra - Reconditionné - 44Ce vélo a été remis à neuf de manière professionnelle et experte avec plus de 47 points de contrôle avec 15 mois de garantie.Le vélo est expédié à 95% prêt à rouler. Toutes les photos et vidéos présentes sur notre site sont à jour et ont été prises par nos soins après la révision du vélo.Optische stands:Aussi bon que nouveau. Il peut montrer peu ou pas de taches cosmétiques légères.Mécanique:Tous les vélos quittent notre entrepôt après un contrôle complet et une refonte. La batterie et le moteur sont entièrement lus, les codes d'erreur sont supprimés et, si nécessaire, corrigées. Les pièces d'usure sont remplacées de manière préventive ou lorsque le vélo en a besoin. Votre vélo est complètement nettoyé, lubrifié et en état de route avant la livraison, afin que vous puissiez faire du vélo après le déballage.Parties:Cadre:Taper: Race | Vélo de Route | AllroadMatière cadre: CarboneTaille de trame: 44 cmCockpit:Guidon: Bontrager EliteFreins:Shimano Ultegra Freinage hydrauliqueSortichons: Shimano Ultegra R8025Suspendre:Fourche:Domane SL CarboneRoues:Taille de la roue:28 pouces RouesRoues: Bontrager Paradigme Comp 25Pneus:Bontrager R3Conduire:Groupe de composants:Shimano Ultegra R8000 11-vitesseManivelles: Shimano Ultegra R8000Autres parties:Selle: BontragerTige de selle: Bontrager CarboneLes ""Plus"" H&B Exclusive :47 points de contrôle sur nos vélosGarantie Européenne : 15 moisDélai de rétractation de 14 joursLivraison sous 2 à 5 jours avec suivi et trace ouvrés dans l'UE avec suivi et Airtag (optionnel)Service client disponible 7j/7Détails du contact H&B Exclusive :Tel nummer: +31850501685Whatsapp: +31850501685",2699 €,"{'Année': '2023', 'État': 'Très bon état', 'Groupe': 'Shimano Ultegra', 'Taille du cadre': '44 cm', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Rouge', 'Type de freinage': 'Disques', 'Pratique': 'Route', 'Nombres de vitesses': '1 vitesse - Mono'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00034_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00034_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00034_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00034_3.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00034_4.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00034_5.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00034_6.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00034_7.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00034_8.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00034_9.jpg,
i_00035,Cube Litening AERO C:68X - CUBE - 29260,"Vélo en dépos vente !Vélo Cube Litening AERO C:68X monté à la carte en fin juillet 2024.Le vélo est équipé d’un groupe Shimano Ultegra DI2 12v monté le 20 juillet 2024Transmission neuve﻿- Plateaux Ultegra 52-34﻿- Cassette 11-30.- Cockpit Aero personnalisé de chez Cube 420mm/110mm.- Prix de vente : 4300 € Avec roues aluminium DT Swiss- 4000 € Sans roues- 5500 € Avec roues carbone DT Swiss ARC 1400 ( sur la photo)Taille 60 (186m-197m)Légère trace d'usure sur le vélo.Livraison possible !Visible au Mondovelo, 12 rue croas ar rod a Lesneven.Pour plus d'informations n'hésitez pas a nous contacter au 02.19.00.10.90",4300 €,"{'Année': '2024', 'État': 'Comme neuf', 'Groupe': 'Shimano Ultegra Di2', 'Taille du cadre': '60 cm', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '12 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00035_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00035_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00035_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00035_3.jpg,,,,,,,
i_00036,GIANT Propel advenced pro 0 2025  - GIANT - 86360,Vend GIANT Propel Pro 0 2024 n'a servi qu'une saison de course environ 11 000 kmTaille M de 170-180cmGroupe ultégra di2 12v en 52-11Roue giant slr 1 neuveCintre carbone aéro 42 cmManivelle 172.5mm avec capteur de puissancePrix d'origine 6800euros pour plus d'information me contacter également disponible en dépôt-vente a GIANT POITIERS ne pas hésiter également à les contacter,3999 €,"{'Année': '2024', 'État': 'Très bon état', 'Groupe': 'Shimano Ultegra Di2', 'Taille du cadre': 'M', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir, Bleu', 'Type de freinage': 'Disques', 'Pratique': 'Route', 'Nombres de vitesses': '12 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00036_0.jpg,,,,,,,,,,
i_00037,BIANCHI SPECIALISSIMA RC - BIANCHI - 13080,Specialissima RC T55 (2024)Campagnolo Super Record Wireless (avec pédalier capteur de puissance)Plateaux : 54/40Selle : Selle ItaliaPédales : Shimano Dura-AcePorte bidons : EliteSupport de compteur : K-EdgeCassette : Super Record 11/30Vente sans les roues.,6000 €,"{'Année': '2024', 'État': 'Neuf', 'Groupe': 'Campagnolo Super Record EPS', 'Taille du cadre': '55 cm', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir', 'Type de freinage': 'Disques', 'Nombres de vitesses': '12 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00037_0.jpg,,,,,,,,,,
i_00038,TREK DOMANE T56 - TREK - 62360,TREK DOMANE T56ULTEGRA 11VTrès bon étatGuidoline a changerroues :Bontrager  et MAVIC Génériques,1500 €,"{'État': 'Très bon état', 'Groupe': 'Shimano Ultegra', 'Taille du cadre': '56 cm', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '11 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Non'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00038_0.jpg,,,,,,,,,,
i_00039,Velo course SCOTT CR1 - SCOTT - 78950,"Vélo course sur route SCOOT CR1 Elite. Cadre carbone, groupe SRAM Rival, roues Mavic, pédalier compact double plateau, 10 vitesses, cadre médium 56x56.Poids 7,6 kgA enlever sur place. Règlement en espèces.Voir le test du cycle dans les photos",600 €,"{'Année': '2009', 'État': 'Bon état', 'Groupe': 'SRAM Rival', 'Taille du cadre': 'M', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir, Blanc', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Non'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00039_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00039_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00039_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00039_3.jpg,,,,,,,
